,Unnamed: 0,Diversity,Density
603,603,0.0053932576108216,0.045
604,604,0.0017503003409791,0.045
605,605,0.0016970192559313,0.045
606,606,0.0063314903422453,0.045
607,607,0.0077132602773687,0.045
608,608,0.0024967263918891,0.045
609,609,0.0074284629219008,0.045
610,610,0.0028263698803479,0.045
611,611,0.0012167719456597,0.045
612,612,0.0074985398958465,0.045
613,613,0.0044638103161033,0.045
614,614,0.0124317937048863,0.045
615,615,0.0028336557718294,0.045
616,616,0.0078046531512378,0.045
617,617,0.0045226433664694,0.045
618,618,0.0069481328233933,0.045
619,619,0.0019912307246467,0.045
620,620,0.0046071986901463,0.045
621,621,0.0025316337708108,0.045
622,622,0.0029262948230203,0.045
623,623,0.0123844893394654,0.045
624,624,0.0047797546149602,0.045
625,625,0.0032238543119093,0.045
626,626,0.0058417592362323,0.045
627,627,0.0017729912991543,0.045
628,628,0.0064989537377289,0.045
629,629,0.0078010968559342,0.045
630,630,0.0037649836580914,0.045
631,631,0.0038483395041015,0.045
632,632,0.0099625851491921,0.045
633,633,0.0066810052098706,0.045
634,634,0.0043728985372885,0.045
635,635,0.002698724287929,0.045
636,636,0.0092891218853115,0.045
637,637,0.004908364657381,0.045
638,638,0.0031038118056442,0.045
639,639,0.0174442974616417,0.045
640,640,0.0099919497301426,0.045
641,641,0.0085916131352619,0.045
642,642,0.0037197210263145,0.045
643,643,0.0043991244913638,0.045
644,644,0.010390568028841,0.045
645,645,0.0071343886338191,0.045
646,646,0.0038506868007884,0.045
647,647,0.00851588053693,0.045
648,648,0.0027632779243112,0.045
649,649,0.0045037695379728,0.045
650,650,0.0047059787970315,0.045
651,651,0.0045618175663717,0.045
652,652,0.0028324155597361,0.045
653,653,0.0014211257025761,0.045
654,654,0.0061532827430986,0.045
655,655,0.0035917912028608,0.045
656,656,0.0034409890079522,0.045
657,657,0.0033146559659454,0.045
658,658,0.0034182608917759,0.045
659,659,0.0025547467661871,0.045
660,660,0.0038133834763445,0.045
661,661,0.0012842387416042,0.045
662,662,0.0031098046912855,0.045
663,663,0.0021299723037549,0.045
664,664,0.0017130644095638,0.045
665,665,0.003503997788895,0.045
666,666,0.0093232785601135,0.045
667,667,0.0065474664703146,0.045
668,668,0.0013783130972489,0.045
669,669,0.005220089335291,0.045
670,670,0.0066160488121757,0.045
671,671,0.0078112730892622,0.045
672,672,0.0033499744596442,0.045
673,673,0.0023894360448333,0.045
674,674,0.0027100349498335,0.045
675,675,0.0019711605218008,0.045
676,676,0.0088559619584792,0.045
677,677,0.0067645338630101,0.045
678,678,0.0070042149178882,0.045
679,679,0.0020672055696319,0.045
680,680,0.0040139891153315,0.045
681,681,0.0025796067781061,0.045
682,682,0.0030126915531948,0.045
683,683,0.0015836097216825,0.045
684,684,0.0038674657450363,0.045
685,685,0.0054900606958087,0.045
686,686,0.0015959076871828,0.045
687,687,0.0028271109433736,0.045
688,688,0.0015059562665333,0.045
689,689,0.0052960818278919,0.045
690,690,0.004482199771373,0.045
691,691,0.0034116710705956,0.045
692,692,0.0080884515397896,0.045
693,693,0.0030687235048137,0.045
694,694,0.0030745865078786,0.045
695,695,0.0023625952473613,0.045
696,696,0.0051270525395908,0.045
697,697,0.0026907861609503,0.045
698,698,0.0036064107965352,0.045
699,699,0.0035774157194783,0.045
700,700,0.0094356546624107,0.04
701,701,0.00451781861753,0.04
702,702,0.0139762045565376,0.04
703,703,0.0036062475963781,0.04
704,704,0.0059301684862183,0.04
705,705,0.0059531195669944,0.04
706,706,0.0050343092259334,0.04
707,707,0.004969215220036,0.04
708,708,0.0073417248974833,0.04
709,709,0.0052729106915132,0.04
710,710,0.0045674560064108,0.04
711,711,0.0078373833672942,0.04
712,712,0.0059764266874339,0.04
713,713,0.0037154315679751,0.04
714,714,0.0048523566990039,0.04
715,715,0.0131847896574251,0.04
716,716,0.0046660794551188,0.04
717,717,0.0051559903183557,0.04
718,718,0.0136127342735176,0.04
719,719,0.0031943492620609,0.04
720,720,0.0039695444189172,0.04
721,721,0.0026022684413888,0.04
722,722,0.0032259497104352,0.04
723,723,0.0060323124602377,0.04
724,724,0.0072176132369063,0.04
725,725,0.0065683133701058,0.04
726,726,0.0131611352842767,0.04
727,727,0.0146649877163852,0.04
728,728,0.0122023766523684,0.04
729,729,0.0065977401672642,0.04
730,730,0.0063223429392287,0.04
731,731,0.0026137313148662,0.04
732,732,0.0050990685235668,0.04
733,733,0.0072240069809978,0.04
734,734,0.0107324734737831,0.04
735,735,0.0067898870253004,0.04
736,736,0.0037562756772229,0.04
737,737,0.0058507647148034,0.04
738,738,0.0053314093702487,0.04
739,739,0.0053193474064059,0.04
740,740,0.0054429249802692,0.04
741,741,0.0154875316791553,0.04
742,742,0.0033037555182949,0.04
743,743,0.0034651235882327,0.04
744,744,0.0048233559014041,0.04
745,745,0.0046390729061721,0.04
746,746,0.012068505096752,0.04
747,747,0.007732617762204,0.04
748,748,0.0067968320477988,0.04
749,749,0.0044681492870087,0.04
750,750,0.0024649854878145,0.04
751,751,0.0039706408413216,0.04
752,752,0.0106218353484174,0.04
753,753,0.01634500870087,0.04
754,754,0.0132520588132168,0.04
755,755,0.0146517608077152,0.04
756,756,0.0093136903579339,0.04
757,757,0.0035449998836971,0.04
758,758,0.0125194742520809,0.04
759,759,0.0117200326950537,0.04
760,760,0.0083253101377799,0.04
761,761,0.0104556758952176,0.04
762,762,0.0161901488921788,0.04
763,763,0.0128692845696705,0.04
764,764,0.0036236047420447,0.04
765,765,0.0039098721753374,0.04
766,766,0.0104961258659812,0.04
767,767,0.012300962458333,0.04
768,768,0.0154078204531122,0.04
769,769,0.0055184056370487,0.04
770,770,0.002567605262371,0.04
771,771,0.008036845495841,0.04
772,772,0.0165292315374332,0.04
773,773,0.0049154685205749,0.04
774,774,0.0164151210813326,0.04
775,775,0.0103665041198386,0.04
776,776,0.0080022420847763,0.04
777,777,0.0016990920101441,0.04
778,778,0.0070807645053742,0.04
779,779,0.002246655830805,0.04
780,780,0.0174825849055087,0.04
781,781,0.0043199773023796,0.04
782,782,0.0136756079292134,0.04
783,783,0.0236655369029713,0.04
784,784,0.0080209713632362,0.04
785,785,0.0052989530337379,0.04
786,786,0.0054159136173669,0.04
787,787,0.0020982502820763,0.04
788,788,0.0056273199146422,0.04
789,789,0.0038152189685476,0.04
790,790,0.0077917857153077,0.04
791,791,0.0041740423385077,0.04
792,792,0.0048780302726791,0.04
793,793,0.0161031409403343,0.04
794,794,0.0034985083116819,0.04
795,795,0.00209055199398,0.04
796,796,0.0171004334406297,0.04
797,797,0.0140211752407752,0.04
798,798,0.0042787363893208,0.04
799,799,0.006380158728686,0.04
800,800,0.012909744551722,0.035
801,801,0.0117289561304153,0.035
802,802,0.0120144480502084,0.035
803,803,0.0067119422219171,0.035
804,804,0.0265442694569223,0.035
805,805,0.002546166288572,0.035
806,806,0.0229781397109024,0.035
807,807,0.0132668576798244,0.035
808,808,0.0052055135453004,0.035
809,809,0.0150881245935111,0.035
810,810,0.0040245761626606,0.035
811,811,0.0089858290337195,0.035
812,812,0.0088921941712682,0.035
813,813,0.0195251072564252,0.035
814,814,0.0055407514542573,0.035
815,815,0.0033254385187554,0.035
816,816,0.0100632103615491,0.035
817,817,0.0253581731833822,0.035
818,818,0.0155220306049076,0.035
819,819,0.0360902442322564,0.035
820,820,0.0095088681459982,0.035
821,821,0.0212127496060335,0.035
822,822,0.0097676443949308,0.035
