,Diversity,Density
796,1.1537876633259723e-06,0.9
797,1.9449274057668985e-06,0.9
798,2.0845673995392224e-06,0.9
799,2.233413719542454e-06,0.9
800,1.2503962344084497e-06,1.0
801,1.296874399582628e-06,1.0
802,1.7655635685868569e-06,1.0
803,1.0905711809297055e-06,1.0
804,1.1624426998793484e-06,1.0
805,9.567302574923574e-07,1.0
806,1.0809493946631261e-06,1.0
807,1.6670035419010261e-06,1.0
808,2.12100832554196e-06,1.0
809,1.4112175133378364e-06,1.0
810,1.310546972942944e-06,1.0
811,1.4948314799212608e-06,1.0
812,1.363708876357011e-06,1.0
813,1.66136427398247e-06,1.0
814,1.1375586438219408e-06,1.0
815,1.3834515294086834e-06,1.0
816,1.8552119815791147e-06,1.0
817,1.436917931877451e-06,1.0
818,8.736340923705956e-07,1.0
819,1.4783174929528916e-06,1.0
820,1.4416409371240501e-06,1.0
821,1.2874468527335846e-06,1.0
822,1.6172285699468858e-06,1.0
823,1.6229955092163956e-06,1.0
824,1.313050794403737e-06,1.0
825,1.6478244596079103e-06,1.0
826,1.0716413052895746e-06,1.0
827,1.3776017655131422e-06,1.0
828,1.532886525665866e-06,1.0
829,1.5115942425167298e-06,1.0
830,1.4856192942637217e-06,1.0
831,1.4653717083597305e-06,1.0
832,1.2662875354828527e-06,1.0
833,1.7560059914753323e-06,1.0
834,1.4404970465361228e-06,1.0
835,1.177694252606654e-06,1.0
836,1.2082450499006728e-06,1.0
837,1.6323260022753845e-06,1.0
838,1.1545218362542921e-06,1.0
839,1.322542807541287e-06,1.0
840,1.5797154755792617e-06,1.0
841,1.3741634243882558e-06,1.0
842,1.189448114987647e-06,1.0
843,1.384380085243285e-06,1.0
844,1.1258012643233976e-06,1.0
845,9.450208018261952e-07,1.0
846,1.3500432560374952e-06,1.0
847,1.1702361297846857e-06,1.0
848,1.7823250348238467e-06,1.0
849,1.284583680905248e-06,1.0
850,9.313027425388962e-07,1.0
851,1.2476107373096685e-06,1.0
852,1.286873211573322e-06,1.0
853,1.0689039044982013e-06,1.0
854,1.9029686149880907e-06,1.0
855,1.4345943074951204e-06,1.0
856,1.2193487028142464e-06,1.0
857,1.8450946041081858e-06,1.0
858,1.0242316229228303e-06,1.0
859,1.6973406237511741e-06,1.0
860,1.2208761097673454e-06,1.0
861,1.5825117439326468e-06,1.0
862,1.3640934461122608e-06,1.0
863,1.359501288344555e-06,1.0
864,1.1933347685742909e-06,1.0
865,1.1486941993064376e-06,1.0
866,1.4861655474261625e-06,1.0
867,1.4591660735966892e-06,1.0
868,1.7318444936432548e-06,1.0
869,1.289879324184472e-06,1.0
870,1.3666903128796429e-06,1.0
871,1.5748513074058008e-06,1.0
872,1.1950410047397792e-06,1.0
873,1.5558978917762463e-06,1.0
874,1.1626928664058438e-06,1.0
875,1.4029172033870328e-06,1.0
876,1.3812919015876682e-06,1.0
877,1.025270910804706e-06,1.0
878,1.1412588594317055e-06,1.0
879,1.6009730084314988e-06,1.0
880,1.0519656046062264e-06,1.0
881,1.2302830000453735e-06,1.0
882,1.7801651887212035e-06,1.0
883,1.3765476599568582e-06,1.0
884,1.3117937084668508e-06,1.0
885,1.081470211105535e-06,1.0
886,1.4611806988694295e-06,1.0
887,1.0963737221615302e-06,1.0
888,1.3581277890826866e-06,1.0
889,1.1350599349067707e-06,1.0
890,1.5605893124414764e-06,1.0
891,9.453874323259876e-07,1.0
892,1.776007729658214e-06,1.0
893,1.4830021237298186e-06,1.0
894,1.026832370528955e-06,1.0
895,1.4743956808695757e-06,1.0
896,1.2360585079329766e-06,1.0
897,1.740443467280495e-06,1.0
898,1.6405116689199703e-06,1.0
899,1.2191512345815112e-06,1.0
